中国建设银行,理财,9347,108794379.0,107990818.0,803561.0,1147944.28571429,2018-04-08
去哪儿旅行,出行,944,122866450.0,122359481.0,506969.0,724241.428571429,2018-04-08
360浏览器,系统,95487,670195575.0,667028935.0,3166640.0,4523771.42857143,2018-04-08
360手机助手,工具,100084,273118543.0,272963236.0,155307.0,221867.142857143,2018-05-06
人民日报,阅读,101273,86556318.0,86546561.0,9757.0,13938.5714285714,2018-05-06
风行视频,视频,101594,92642198.0,92621770.0,20428.0,29182.8571428571,2018-05-06
作业帮,教育学习,1027306,81093170.0,79865266.0,1227904.0,1754148.57142857,2018-05-06
高德地图,出行,1038,471005721.0,470100090.0,905631.0,1293758.57142857,2018-05-06
手电筒,工具,1066354,104817936.0,104805352.0,12584.0,17977.1428571429,2018-05-06
美团,便捷生活,1068,319574612.0,318554156.0,1020456.0,1457794.28571429,2018-05-06
QQ浏览器,系统,1079,447040881.0,445126695.0,1914186.0,2734551.42857143,2018-05-06
阿里星球,视频,1088,330131455.0,330125859.0,5596.0,7994.28571428571,2018-05-06
铃声多多,视频,111237,208719564.0,208203663.0,515901.0,737001.428571429,2018-05-06
掌阅iReader,阅读,1152,173691984.0,173520999.0,170985.0,244264.285714286,2018-05-06
讯飞输入法,社交,1167,345887358.0,344996137.0,891221.0,1273172.85714286,2018-05-06
百度视频,视频,12272,165238884.0,165169471.0,69413.0,99161.4285714286,2018-05-06
Flipboard,阅读,123565,113906529.0,113774939.0,131590.0,187985.714285714,2018-05-06
唱吧,视频,125088,110610147.0,110510778.0,99369.0,141955.714285714,2018-05-06
今日头条,视频,141843,345939711.0,343477594.0,2462117.0,3517310.0,2018-05-06
墨迹天气,工具,1433,426366815.0,425519486.0,847329.0,1210470.0,2018-05-06
360桌面,系统,1438,261590891.0,261516840.0,74051.0,105787.142857143,2018-05-06
鲁大师,系统,147287,97998613.0,97363251.0,635362.0,907660.0,2018-05-06
三星打印服务插件,系统,1557729,115115135.0,115005203.0,109932.0,157045.714285714,2018-05-06
360省电王,系统,1569,197509065.0,197451327.0,57738.0,82482.8571428571,2018-05-06
搜狐视频,视频,1586,235015449.0,234738799.0,276650.0,395214.285714286,2018-05-06
手机京东,育儿母婴,1588,172218155.0,170734686.0,1483469.0,2119241.42857143,2018-05-06
开心消消乐,游戏,1625930,421758306.0,421069928.0,688378.0,983397.142857143,2018-05-06
酷我音乐,视频,1656,411472795.0,410491847.0,980948.0,1401354.28571429,2018-05-06
360清理大师,系统,1781604,197514658.0,194886426.0,2628232.0,3754617.14285714,2018-05-06
搜狐新闻,阅读,1849,98340002.0,97920424.0,419578.0,599397.142857143,2018-05-06
滴滴出行,出行,185732,153777882.0,152991482.0,786400.0,1123428.57142857,2018-05-06
平安普惠,理财,1937214,174541237.0,142038438.0,32502799.0,46432570.0,2018-05-06
支付宝,理财,1939,692882202.0,691120897.0,1761305.0,2516150.0,2018-05-06
腾讯新闻,阅读,19467,321885710.0,320733824.0,1151886.0,1645551.42857143,2018-05-06
360免费WiFi,系统,1954941,252034520.0,251639714.0,394806.0,564008.571428571,2018-05-06
美图秀秀,摄影,1977,412115007.0,411613663.0,501344.0,716205.714285714,2018-05-06
微博,阅读,2012,697461900.0,696101293.0,1360607.0,1943724.28571429,2018-05-06
咪咕音乐,视频,201224,95273992.0,92902554.0,2371438.0,3387768.57142857,2018-05-06
UC浏览器,系统,2058,691755047.0,690446724.0,1308323.0,1869032.85714286,2018-05-06
腾讯视频,视频,2087,450919334.0,448378177.0,2541157.0,3630224.28571429,2018-05-06
QQ邮箱,办公商务,209310,133762341.0,133305131.0,457210.0,653157.142857143,2018-05-06
唯品会,购物,21972,103885342.0,103522895.0,362447.0,517781.428571429,2018-05-06
中华万年历日历,工具,2272,146456739.0,146191399.0,265340.0,379057.142857143,2018-05-06
美颜相机,摄影,229226,177754997.0,177236679.0,518318.0,740454.285714286,2018-05-06
360超级ROOT-深度优化手机,工具,2304476,157932641.0,157806472.0,126169.0,180241.428571429,2018-05-06
喜马拉雅FM,视频,236026,90581409.0,90275521.0,305888.0,436982.857142857,2018-05-06
驾考宝典,教育学习,2378,116068207.0,115523653.0,544554.0,777934.285714286,2018-05-06
随手电筒,工具,246564,96274663.0,96261353.0,13310.0,19014.2857142857,2018-05-06
单机斗地主-不占流量,游戏,263710,200530071.0,200292228.0,237843.0,339775.714285714,2018-05-06
网易新闻,阅读,2744,90662658.0,90417136.0,245522.0,350745.714285714,2018-05-06
相机360,摄影,2747,104637135.0,104603211.0,33924.0,48462.8571428571,2018-05-06
爱奇艺,视频,2751,579766284.0,577348460.0,2417824.0,3454034.28571429,2018-05-06
书旗小说,阅读,2926,133923258.0,133657272.0,265986.0,379980.0,2018-05-06
网易有道词典,教育学习,2927,192574795.0,192347502.0,227293.0,324704.285714286,2018-05-06
携程旅行,出行,2947,136270800.0,135878021.0,392779.0,561112.857142857,2018-05-06
